2024-03-04 21:34:58 startup archives install
2024-03-04 21:35:07 status half-installed libp11-kit0:amd64 0.24.0-6build1
2024-03-04 21:35:07 status unpacked libp11-kit0:amd64 0.24.0-6build1
2024-03-04 21:35:07 install libseccomp2:amd64 <none> 2.5.3-2ubuntu2
2024-03-04 21:35:07 status half-installed libseccomp2:amd64 2.5.3-2ubuntu2
2024-03-04 21:35:07 status unpacked libseccomp2:amd64 2.5.3-2ubuntu2
2024-03-04 21:35:07 install libtasn1-6:amd64 <none> 4.18.0-4build1
2024-03-04 21:35:07 status half-installed libtasn1-6:amd64 4.18.0-4build1
2024-03-04 21:35:07 status unpacked libtasn1-6:amd64 4.18.0-4build1
2024-03-04 21:35:07 install libunistring2:amd64 <none> 1.0-1
2024-03-04 21:35:07 status half-installed libunistring2:amd64 1.0-1
2024-03-04 21:35:07 status unpacked libunistring2:amd64 1.0-1
2024-03-04 21:35:07 install systemd:amd64 <none> 249.11-0ubuntu3
2024-03-04 21:35:07 status half-installed systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:07 status unpacked systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:07 configure adduser:all 3.118ubuntu5 3.118ubuntu5
2024-03-04 21:35:07 status half-configured adduser:all 3.118ubuntu5
2024-03-04 21:35:07 status installed adduser:all 3.118ubuntu5
2024-03-04 21:35:07 configure libapparmor1:amd64 3.0.4-2ubuntu2 3.0.4-2ubuntu2
2024-03-04 21:35:07 status half-configured libapparmor1:amd64 3.0.4-2ubuntu2
2024-03-04 21:35:07 status installed libapparmor1:amd64 3.0.4-2ubuntu2
2024-03-04 21:35:07 configure libargon2-1:amd64 0~20171227-0.3 0~20171227-0.3
2024-03-04 21:35:07 status half-configured libargon2-1:amd64 0~20171227-0.3
2024-03-04 21:35:07 status installed libargon2-1:amd64 0~20171227-0.3
2024-03-04 21:35:07 configure libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:07 status half-configured libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:07 status installed libdevmapper1.02.1:amd64 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:07 configure libffi8:amd64 3.4.2-4 3.4.2-4
2024-03-04 21:35:07 status half-configured libffi8:amd64 3.4.2-4
2024-03-04 21:35:07 status installed libffi8:amd64 3.4.2-4
2024-03-04 21:35:07 configure libip4tc2:amd64 1.8.7-1ubuntu5 1.8.7-1ubuntu5
2024-03-04 21:35:07 status half-configured libip4tc2:amd64 1.8.7-1ubuntu5
2024-03-04 21:35:07 status installed libip4tc2:amd64 1.8.7-1ubuntu5
2024-03-04 21:35:07 configure libjson-c5:amd64 0.15-2build4 0.15-2build4
2024-03-04 21:35:07 status half-configured libjson-c5:amd64 0.15-2build4
2024-03-04 21:35:07 status installed libjson-c5:amd64 0.15-2build4
2024-03-04 21:35:07 configure libkmod2:amd64 29-1ubuntu1 29-1ubuntu1
2024-03-04 21:35:07 status half-configured libkmod2:amd64 29-1ubuntu1
2024-03-04 21:35:07 status installed libkmod2:amd64 29-1ubuntu1
2024-03-04 21:35:07 configure libnettle8:amd64 3.7.3-1build2 3.7.3-1build2
2024-03-04 21:35:07 status half-configured libnettle8:amd64 3.7.3-1build2
2024-03-04 21:35:07 status installed libnettle8:amd64 3.7.3-1build2
2024-03-04 21:35:07 configure libp11-kit0:amd64 0.24.0-6build1 0.24.0-6build1
2024-03-04 21:35:07 status half-configured libp11-kit0:amd64 0.24.0-6build1
2024-03-04 21:35:07 status installed libp11-kit0:amd64 0.24.0-6build1
2024-03-04 21:35:07 configure libseccomp2:amd64 2.5.3-2ubuntu2 2.5.3-2ubuntu2
2024-03-04 21:35:07 status half-configured libseccomp2:amd64 2.5.3-2ubuntu2
2024-03-04 21:35:07 status installed libseccomp2:amd64 2.5.3-2ubuntu2
2024-03-04 21:35:07 configure libtasn1-6:amd64 4.18.0-4build1 4.18.0-4build1
2024-03-04 21:35:07 status half-configured libtasn1-6:amd64 4.18.0-4build1
2024-03-04 21:35:07 status installed libtasn1-6:amd64 4.18.0-4build1
2024-03-04 21:35:07 configure libunistring2:amd64 1.0-1 1.0-1
2024-03-04 21:35:07 status half-configured libunistring2:amd64 1.0-1
2024-03-04 21:35:07 status installed libunistring2:amd64 1.0-1
2024-03-04 21:35:07 configure libcryptsetup12:amd64 2:2.4.3-1ubuntu1 2:2.4.3-1ubuntu1
2024-03-04 21:35:07 status half-configured libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2024-03-04 21:35:07 status installed libcryptsetup12:amd64 2:2.4.3-1ubuntu1
2024-03-04 21:35:07 configure libhogweed6:amd64 3.7.3-1build2 3.7.3-1build2
2024-03-04 21:35:07 status half-configured libhogweed6:amd64 3.7.3-1build2
2024-03-04 21:35:07 status installed libhogweed6:amd64 3.7.3-1build2
2024-03-04 21:35:07 configure libidn2-0:amd64 2.3.2-2build1 2.3.2-2build1
2024-03-04 21:35:07 status half-configured libidn2-0:amd64 2.3.2-2build1
2024-03-04 21:35:07 status installed libidn2-0:amd64 2.3.2-2build1
2024-03-04 21:35:07 configure libgnutls30:amd64 3.7.3-4ubuntu1 3.7.3-4ubuntu1
2024-03-04 21:35:07 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2024-03-04 21:35:07 status installed libgnutls30:amd64 3.7.3-4ubuntu1
2024-03-04 21:35:07 configure systemd:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2024-03-04 21:35:07 status half-configured systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:07 status installed systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:07 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-03-04 21:35:07 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:07 status installed libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:09 startup archives install
2024-03-04 21:35:09 install systemd-sysv:amd64 <none> 249.11-0ubuntu3
2024-03-04 21:35:09 status half-installed systemd-sysv:amd64 249.11-0ubuntu3
2024-03-04 21:35:09 status unpacked systemd-sysv:amd64 249.11-0ubuntu3
2024-03-04 21:35:09 configure systemd-sysv:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2024-03-04 21:35:09 status half-configured systemd-sysv:amd64 249.11-0ubuntu3
2024-03-04 21:35:09 status installed systemd-sysv:amd64 249.11-0ubuntu3
2024-03-04 21:35:10 startup archives install
2024-03-04 21:35:10 install libexpat1:amd64 <none> 2.4.7-1
2024-03-04 21:35:10 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:10 status half-installed libexpat1:amd64 2.4.7-1
2024-03-04 21:35:10 status unpacked libexpat1:amd64 2.4.7-1
2024-03-04 21:35:10 install libpython3.10-minimal:amd64 <none> 3.10.4-3
2024-03-04 21:35:10 status half-installed libpython3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 status unpacked libpython3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 install python3.10-minimal:amd64 <none> 3.10.4-3
2024-03-04 21:35:10 status half-installed python3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 status unpacked python3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 configure libexpat1:amd64 2.4.7-1 2.4.7-1
2024-03-04 21:35:10 status half-configured libexpat1:amd64 2.4.7-1
2024-03-04 21:35:10 status installed libexpat1:amd64 2.4.7-1
2024-03-04 21:35:10 configure libpython3.10-minimal:amd64 3.10.4-3 3.10.4-3
2024-03-04 21:35:10 status half-configured libpython3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 status installed libpython3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 configure python3.10-minimal:amd64 3.10.4-3 3.10.4-3
2024-03-04 21:35:10 status half-configured python3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 status installed python3.10-minimal:amd64 3.10.4-3
2024-03-04 21:35:10 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-03-04 21:35:10 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:10 status installed libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:11 startup archives install
2024-03-04 21:35:11 install python3-minimal:amd64 <none> 3.10.4-0ubuntu2
2024-03-04 21:35:11 status half-installed python3-minimal:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:11 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:11 configure python3-minimal:amd64 3.10.4-0ubuntu2 3.10.4-0ubuntu2
2024-03-04 21:35:11 status half-configured python3-minimal:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:11 status installed python3-minimal:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:11 startup archives unpack
2024-03-04 21:35:11 install apt:amd64 <none> 2.4.5
2024-03-04 21:35:11 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-03-04 21:35:11 status half-installed apt:amd64 2.4.5
2024-03-04 21:35:12 status unpacked apt:amd64 2.4.5
2024-03-04 21:35:12 install apt-utils:amd64 <none> 2.4.5
2024-03-04 21:35:12 status half-installed apt-utils:amd64 2.4.5
2024-03-04 21:35:12 status unpacked apt-utils:amd64 2.4.5
2024-03-04 21:35:12 install ca-certificates:all <none> 20211016
2024-03-04 21:35:12 status half-installed ca-certificates:all 20211016
2024-03-04 21:35:12 status unpacked ca-certificates:all 20211016
2024-03-04 21:35:12 install console-setup:all <none> 1.205ubuntu3
2024-03-04 21:35:12 status half-installed console-setup:all 1.205ubuntu3
2024-03-04 21:35:12 status unpacked console-setup:all 1.205ubuntu3
2024-03-04 21:35:12 install console-setup-linux:all <none> 1.205ubuntu3
2024-03-04 21:35:12 status half-installed console-setup-linux:all 1.205ubuntu3
2024-03-04 21:35:12 status unpacked console-setup-linux:all 1.205ubuntu3
2024-03-04 21:35:12 install cron:amd64 <none> 3.0pl1-137ubuntu3
2024-03-04 21:35:12 status half-installed cron:amd64 3.0pl1-137ubuntu3
2024-03-04 21:35:12 status unpacked cron:amd64 3.0pl1-137ubuntu3
2024-03-04 21:35:12 install dbus:amd64 <none> 1.12.20-2ubuntu4
2024-03-04 21:35:12 status half-installed dbus:amd64 1.12.20-2ubuntu4
2024-03-04 21:35:12 status unpacked dbus:amd64 1.12.20-2ubuntu4
2024-03-04 21:35:12 install debconf-i18n:all <none> 1.5.79ubuntu1
2024-03-04 21:35:12 status half-installed debconf-i18n:all 1.5.79ubuntu1
2024-03-04 21:35:12 status unpacked debconf-i18n:all 1.5.79ubuntu1
2024-03-04 21:35:12 install distro-info:amd64 <none> 1.1build1
2024-03-04 21:35:12 status half-installed distro-info:amd64 1.1build1
2024-03-04 21:35:12 status unpacked distro-info:amd64 1.1build1
2024-03-04 21:35:12 install distro-info-data:all <none> 0.52
2024-03-04 21:35:12 status half-installed distro-info-data:all 0.52
2024-03-04 21:35:12 status unpacked distro-info-data:all 0.52
2024-03-04 21:35:12 install dmsetup:amd64 <none> 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:12 status half-installed dmsetup:amd64 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:12 status unpacked dmsetup:amd64 2:1.02.175-2.1ubuntu4
2024-03-04 21:35:12 install eject:amd64 <none> 2.37.2-4ubuntu3
2024-03-04 21:35:12 status half-installed eject:amd64 2.37.2-4ubuntu3
2024-03-04 21:35:12 status unpacked eject:amd64 2.37.2-4ubuntu3
2024-03-04 21:35:12 install gir1.2-glib-2.0:amd64 <none> 1.72.0-1
2024-03-04 21:35:12 status half-installed gir1.2-glib-2.0:amd64 1.72.0-1
2024-03-04 21:35:12 status unpacked gir1.2-glib-2.0:amd64 1.72.0-1
2024-03-04 21:35:12 install gpgv:amd64 <none> 2.2.27-3ubuntu2
2024-03-04 21:35:12 status half-installed gpgv:amd64 2.2.27-3ubuntu2
2024-03-04 21:35:12 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2024-03-04 21:35:12 install init:amd64 <none> 1.62
2024-03-04 21:35:12 status half-installed init:amd64 1.62
2024-03-04 21:35:12 status unpacked init:amd64 1.62
2024-03-04 21:35:12 install iproute2:amd64 <none> 5.15.0-1ubuntu2
2024-03-04 21:35:12 status half-installed iproute2:amd64 5.15.0-1ubuntu2
2024-03-04 21:35:12 status unpacked iproute2:amd64 5.15.0-1ubuntu2
2024-03-04 21:35:12 install iputils-ping:amd64 <none> 3:20211215-1
2024-03-04 21:35:12 status half-installed iputils-ping:amd64 3:20211215-1
2024-03-04 21:35:12 status unpacked iputils-ping:amd64 3:20211215-1
2024-03-04 21:35:12 install isc-dhcp-client:amd64 <none> 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 status half-installed isc-dhcp-client:amd64 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 status unpacked isc-dhcp-client:amd64 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 install isc-dhcp-common:amd64 <none> 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 status half-installed isc-dhcp-common:amd64 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 status unpacked isc-dhcp-common:amd64 4.4.1-2.3ubuntu2
2024-03-04 21:35:12 install iso-codes:all <none> 4.9.0-1
2024-03-04 21:35:12 status half-installed iso-codes:all 4.9.0-1
2024-03-04 21:35:12 status unpacked iso-codes:all 4.9.0-1
2024-03-04 21:35:12 install kbd:amd64 <none> 2.3.0-3ubuntu4
2024-03-04 21:35:12 status half-installed kbd:amd64 2.3.0-3ubuntu4
2024-03-04 21:35:12 status unpacked kbd:amd64 2.3.0-3ubuntu4
2024-03-04 21:35:12 install keyboard-configuration:all <none> 1.205ubuntu3
2024-03-04 21:35:12 status half-installed keyboard-configuration:all 1.205ubuntu3
2024-03-04 21:35:12 status unpacked keyboard-configuration:all 1.205ubuntu3
2024-03-04 21:35:12 install kmod:amd64 <none> 29-1ubuntu1
2024-03-04 21:35:12 status half-installed kmod:amd64 29-1ubuntu1
2024-03-04 21:35:12 status unpacked kmod:amd64 29-1ubuntu1
2024-03-04 21:35:12 install less:amd64 <none> 590-1build1
2024-03-04 21:35:12 status half-installed less:amd64 590-1build1
2024-03-04 21:35:13 status unpacked less:amd64 590-1build1
2024-03-04 21:35:13 install libapt-pkg6.0:amd64 <none> 2.4.5
2024-03-04 21:35:13 status half-installed libapt-pkg6.0:amd64 2.4.5
2024-03-04 21:35:13 status unpacked libapt-pkg6.0:amd64 2.4.5
2024-03-04 21:35:13 install libatm1:amd64 <none> 1:2.5.1-4build2
2024-03-04 21:35:13 status half-installed libatm1:amd64 1:2.5.1-4build2
2024-03-04 21:35:13 status unpacked libatm1:amd64 1:2.5.1-4build2
2024-03-04 21:35:13 install libbpf0:amd64 <none> 1:0.5.0-1
2024-03-04 21:35:13 status half-installed libbpf0:amd64 1:0.5.0-1
2024-03-04 21:35:13 status unpacked libbpf0:amd64 1:0.5.0-1
2024-03-04 21:35:13 install libbsd0:amd64 <none> 0.11.5-1
2024-03-04 21:35:13 status half-installed libbsd0:amd64 0.11.5-1
2024-03-04 21:35:13 status unpacked libbsd0:amd64 0.11.5-1
2024-03-04 21:35:13 install libcap2-bin:amd64 <none> 1:2.44-1build3
2024-03-04 21:35:13 status half-installed libcap2-bin:amd64 1:2.44-1build3
2024-03-04 21:35:13 status unpacked libcap2-bin:amd64 1:2.44-1build3
2024-03-04 21:35:13 install libdbus-1-3:amd64 <none> 1.12.20-2ubuntu4
2024-03-04 21:35:13 status half-installed libdbus-1-3:amd64 1.12.20-2ubuntu4
2024-03-04 21:35:13 status unpacked libdbus-1-3:amd64 1.12.20-2ubuntu4
2024-03-04 21:35:13 install libdns-export1110:amd64 <none> 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 status half-installed libdns-export1110:amd64 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 status unpacked libdns-export1110:amd64 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 install libelf1:amd64 <none> 0.186-1build1
2024-03-04 21:35:13 status half-installed libelf1:amd64 0.186-1build1
2024-03-04 21:35:13 status unpacked libelf1:amd64 0.186-1build1
2024-03-04 21:35:13 install libestr0:amd64 <none> 0.1.10-2.1build3
2024-03-04 21:35:13 status half-installed libestr0:amd64 0.1.10-2.1build3
2024-03-04 21:35:13 status unpacked libestr0:amd64 0.1.10-2.1build3
2024-03-04 21:35:13 install libfastjson4:amd64 <none> 0.99.9-1build2
2024-03-04 21:35:13 status half-installed libfastjson4:amd64 0.99.9-1build2
2024-03-04 21:35:13 status unpacked libfastjson4:amd64 0.99.9-1build2
2024-03-04 21:35:13 install libfribidi0:amd64 <none> 1.0.8-2ubuntu3
2024-03-04 21:35:13 status half-installed libfribidi0:amd64 1.0.8-2ubuntu3
2024-03-04 21:35:13 status unpacked libfribidi0:amd64 1.0.8-2ubuntu3
2024-03-04 21:35:13 install libgirepository-1.0-1:amd64 <none> 1.72.0-1
2024-03-04 21:35:13 status half-installed libgirepository-1.0-1:amd64 1.72.0-1
2024-03-04 21:35:13 status unpacked libgirepository-1.0-1:amd64 1.72.0-1
2024-03-04 21:35:13 install libglib2.0-0:amd64 <none> 2.72.1-1
2024-03-04 21:35:13 status half-installed libglib2.0-0:amd64 2.72.1-1
2024-03-04 21:35:13 status unpacked libglib2.0-0:amd64 2.72.1-1
2024-03-04 21:35:13 install libglib2.0-data:all <none> 2.72.1-1
2024-03-04 21:35:13 status half-installed libglib2.0-data:all 2.72.1-1
2024-03-04 21:35:13 status unpacked libglib2.0-data:all 2.72.1-1
2024-03-04 21:35:13 install libicu70:amd64 <none> 70.1-2
2024-03-04 21:35:13 status half-installed libicu70:amd64 70.1-2
2024-03-04 21:35:13 status unpacked libicu70:amd64 70.1-2
2024-03-04 21:35:13 install libisc-export1105:amd64 <none> 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 status half-installed libisc-export1105:amd64 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 status unpacked libisc-export1105:amd64 1:9.11.19+dfsg-2.1ubuntu3
2024-03-04 21:35:13 install liblocale-gettext-perl:amd64 <none> 1.07-4build3
2024-03-04 21:35:13 status half-installed liblocale-gettext-perl:amd64 1.07-4build3
2024-03-04 21:35:13 status unpacked liblocale-gettext-perl:amd64 1.07-4build3
2024-03-04 21:35:13 install libmd0:amd64 <none> 1.0.4-1build1
2024-03-04 21:35:13 status half-installed libmd0:amd64 1.0.4-1build1
2024-03-04 21:35:13 status unpacked libmd0:amd64 1.0.4-1build1
2024-03-04 21:35:13 install libmnl0:amd64 <none> 1.0.4-3build2
2024-03-04 21:35:13 status half-installed libmnl0:amd64 1.0.4-3build2
2024-03-04 21:35:13 status unpacked libmnl0:amd64 1.0.4-3build2
2024-03-04 21:35:13 install libmpdec3:amd64 <none> 2.5.1-2build2
2024-03-04 21:35:13 status half-installed libmpdec3:amd64 2.5.1-2build2
2024-03-04 21:35:13 status unpacked libmpdec3:amd64 2.5.1-2build2
2024-03-04 21:35:13 install libnetplan0:amd64 <none> 0.104-0ubuntu2
2024-03-04 21:35:13 status half-installed libnetplan0:amd64 0.104-0ubuntu2
2024-03-04 21:35:13 status unpacked libnetplan0:amd64 0.104-0ubuntu2
2024-03-04 21:35:13 install libnewt0.52:amd64 <none> 0.52.21-5ubuntu2
2024-03-04 21:35:13 status half-installed libnewt0.52:amd64 0.52.21-5ubuntu2
2024-03-04 21:35:13 status unpacked libnewt0.52:amd64 0.52.21-5ubuntu2
2024-03-04 21:35:13 install libnss-systemd:amd64 <none> 249.11-0ubuntu3
2024-03-04 21:35:13 status half-installed libnss-systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:13 status unpacked libnss-systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:13 install libpam-cap:amd64 <none> 1:2.44-1build3
2024-03-04 21:35:13 status half-installed libpam-cap:amd64 1:2.44-1build3
2024-03-04 21:35:13 status unpacked libpam-cap:amd64 1:2.44-1build3
2024-03-04 21:35:13 install libpam-systemd:amd64 <none> 249.11-0ubuntu3
2024-03-04 21:35:13 status half-installed libpam-systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:13 status unpacked libpam-systemd:amd64 249.11-0ubuntu3
2024-03-04 21:35:13 install libpopt0:amd64 <none> 1.18-3build1
2024-03-04 21:35:13 status half-installed libpopt0:amd64 1.18-3build1
2024-03-04 21:35:13 status unpacked libpopt0:amd64 1.18-3build1
2024-03-04 21:35:13 install libpython3-stdlib:amd64 <none> 3.10.4-0ubuntu2
2024-03-04 21:35:13 status half-installed libpython3-stdlib:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:13 status unpacked libpython3-stdlib:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:13 install libpython3.10-stdlib:amd64 <none> 3.10.4-3
2024-03-04 21:35:13 status half-installed libpython3.10-stdlib:amd64 3.10.4-3
2024-03-04 21:35:14 status unpacked libpython3.10-stdlib:amd64 3.10.4-3
2024-03-04 21:35:14 install libreadline8:amd64 <none> 8.1.2-1
2024-03-04 21:35:14 status half-installed libreadline8:amd64 8.1.2-1
2024-03-04 21:35:14 status unpacked libreadline8:amd64 8.1.2-1
2024-03-04 21:35:14 install libslang2:amd64 <none> 2.3.2-5build4
2024-03-04 21:35:14 status half-installed libslang2:amd64 2.3.2-5build4
2024-03-04 21:35:14 status unpacked libslang2:amd64 2.3.2-5build4
2024-03-04 21:35:14 install libsqlite3-0:amd64 <none> 3.37.2-2
2024-03-04 21:35:14 status half-installed libsqlite3-0:amd64 3.37.2-2
2024-03-04 21:35:14 status unpacked libsqlite3-0:amd64 3.37.2-2
2024-03-04 21:35:14 install libstdc++6:amd64 <none> 12-20220319-1ubuntu1
2024-03-04 21:35:14 status half-installed libstdc++6:amd64 12-20220319-1ubuntu1
2024-03-04 21:35:14 status unpacked libstdc++6:amd64 12-20220319-1ubuntu1
2024-03-04 21:35:14 install libtext-charwidth-perl:amd64 <none> 0.04-10build3
2024-03-04 21:35:14 status half-installed libtext-charwidth-perl:amd64 0.04-10build3
2024-03-04 21:35:14 status unpacked libtext-charwidth-perl:amd64 0.04-10build3
2024-03-04 21:35:14 install libtext-iconv-perl:amd64 <none> 1.7-7build3
2024-03-04 21:35:14 status half-installed libtext-iconv-perl:amd64 1.7-7build3
2024-03-04 21:35:14 status unpacked libtext-iconv-perl:amd64 1.7-7build3
2024-03-04 21:35:14 install libtext-wrapi18n-perl:all <none> 0.06-9
2024-03-04 21:35:14 status half-installed libtext-wrapi18n-perl:all 0.06-9
2024-03-04 21:35:14 status unpacked libtext-wrapi18n-perl:all 0.06-9
2024-03-04 21:35:14 install libxml2:amd64 <none> 2.9.13+dfsg-1build1
2024-03-04 21:35:14 status half-installed libxml2:amd64 2.9.13+dfsg-1build1
2024-03-04 21:35:14 status unpacked libxml2:amd64 2.9.13+dfsg-1build1
2024-03-04 21:35:14 install libxtables12:amd64 <none> 1.8.7-1ubuntu5
2024-03-04 21:35:14 status half-installed libxtables12:amd64 1.8.7-1ubuntu5
2024-03-04 21:35:14 status unpacked libxtables12:amd64 1.8.7-1ubuntu5
2024-03-04 21:35:14 install libxxhash0:amd64 <none> 0.8.1-1
2024-03-04 21:35:14 status half-installed libxxhash0:amd64 0.8.1-1
2024-03-04 21:35:14 status unpacked libxxhash0:amd64 0.8.1-1
2024-03-04 21:35:14 install libyaml-0-2:amd64 <none> 0.2.2-1build2
2024-03-04 21:35:14 status half-installed libyaml-0-2:amd64 0.2.2-1build2
2024-03-04 21:35:14 status unpacked libyaml-0-2:amd64 0.2.2-1build2
2024-03-04 21:35:14 install locales:all <none> 2.35-0ubuntu3
2024-03-04 21:35:14 status half-installed locales:all 2.35-0ubuntu3
2024-03-04 21:35:14 status unpacked locales:all 2.35-0ubuntu3
2024-03-04 21:35:14 install logrotate:amd64 <none> 3.19.0-1ubuntu1
2024-03-04 21:35:14 status half-installed logrotate:amd64 3.19.0-1ubuntu1
2024-03-04 21:35:14 status unpacked logrotate:amd64 3.19.0-1ubuntu1
2024-03-04 21:35:14 install lsb-release:all <none> 11.1.0ubuntu4
2024-03-04 21:35:14 status half-installed lsb-release:all 11.1.0ubuntu4
2024-03-04 21:35:14 status unpacked lsb-release:all 11.1.0ubuntu4
2024-03-04 21:35:14 install media-types:all <none> 7.0.0
2024-03-04 21:35:14 status half-installed media-types:all 7.0.0
2024-03-04 21:35:14 status unpacked media-types:all 7.0.0
2024-03-04 21:35:14 install netbase:all <none> 6.3
2024-03-04 21:35:14 status half-installed netbase:all 6.3
2024-03-04 21:35:14 status unpacked netbase:all 6.3
2024-03-04 21:35:14 install netcat-openbsd:amd64 <none> 1.218-4ubuntu1
2024-03-04 21:35:14 status half-installed netcat-openbsd:amd64 1.218-4ubuntu1
2024-03-04 21:35:14 status unpacked netcat-openbsd:amd64 1.218-4ubuntu1
2024-03-04 21:35:14 install netplan.io:amd64 <none> 0.104-0ubuntu2
2024-03-04 21:35:14 status half-installed netplan.io:amd64 0.104-0ubuntu2
2024-03-04 21:35:14 status unpacked netplan.io:amd64 0.104-0ubuntu2
2024-03-04 21:35:14 install networkd-dispatcher:all <none> 2.1-2
2024-03-04 21:35:14 status half-installed networkd-dispatcher:all 2.1-2
2024-03-04 21:35:14 status unpacked networkd-dispatcher:all 2.1-2
2024-03-04 21:35:14 install openssl:amd64 <none> 3.0.2-0ubuntu1
2024-03-04 21:35:14 status half-installed openssl:amd64 3.0.2-0ubuntu1
2024-03-04 21:35:14 status unpacked openssl:amd64 3.0.2-0ubuntu1
2024-03-04 21:35:14 install python-apt-common:all <none> 2.3.0ubuntu2
2024-03-04 21:35:14 status half-installed python-apt-common:all 2.3.0ubuntu2
2024-03-04 21:35:14 status unpacked python-apt-common:all 2.3.0ubuntu2
2024-03-04 21:35:14 install python3:amd64 <none> 3.10.4-0ubuntu2
2024-03-04 21:35:14 status half-installed python3:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:14 status unpacked python3:amd64 3.10.4-0ubuntu2
2024-03-04 21:35:14 install python3-apt:amd64 <none> 2.3.0ubuntu2
2024-03-04 21:35:14 status half-installed python3-apt:amd64 2.3.0ubuntu2
2024-03-04 21:35:14 status unpacked python3-apt:amd64 2.3.0ubuntu2
2024-03-04 21:35:14 install python3-dbus:amd64 <none> 1.2.18-3build1
2024-03-04 21:35:14 status half-installed python3-dbus:amd64 1.2.18-3build1
2024-03-04 21:35:14 status unpacked python3-dbus:amd64 1.2.18-3build1
2024-03-04 21:35:14 install python3-gi:amd64 <none> 3.42.0-3build1
2024-03-04 21:35:14 status half-installed python3-gi:amd64 3.42.0-3build1
2024-03-04 21:35:14 status unpacked python3-gi:amd64 3.42.0-3build1
2024-03-04 21:35:14 install python3-netifaces:amd64 <none> 0.11.0-1build2
2024-03-04 21:35:14 status half-installed python3-netifaces:amd64 0.11.0-1build2
2024-03-04 21:35:14 status unpacked python3-netifaces:amd64 0.11.0-1build2
2024-03-04 21:35:14 install python3-pkg-resources:all <none> 59.6.0-1.2
2024-03-04 21:35:14 status half-installed python3-pkg-resources:all 59.6.0-1.2
2024-03-04 21:35:14 status unpacked python3-pkg-resources:all 59.6.0-1.2
2024-03-04 21:35:14 install python3-yaml:amd64 <none> 5.4.1-1ubuntu1
2024-03-04 21:35:14 status half-installed python3-yaml:amd64 5.4.1-1ubuntu1
2024-03-04 21:35:15 status unpacked python3-yaml:amd64 5.4.1-1ubuntu1
2024-03-04 21:35:15 install python3.10:amd64 <none> 3.10.4-3
2024-03-04 21:35:15 status half-installed python3.10:amd64 3.10.4-3
2024-03-04 21:35:15 status unpacked python3.10:amd64 3.10.4-3
2024-03-04 21:35:15 install readline-common:all <none> 8.1.2-1
